iter,0
0,1226.0406436826675
1,1218.421840309851
2,1211.4345798270738
3,1205.5420322159384
4,1200.545044787557
5,1197.4059071872216
6,1193.5840893918023
7,1173.4566639492434
8,1171.0204329621104
9,1169.0163521953818
10,1167.2463722945745
11,1166.5273371191636
12,1166.285618367705
13,1165.9453067310592
14,1165.8097872011342
15,1165.1684477913573
16,1165.0076299622533
17,1164.93939787478
18,1162.364209298648
19,1153.6458495515933
20,1153.6458495515933
21,1153.6458495515933
22,1153.6458495515933
23,1153.6458495515933
24,1153.6458495515933
25,1153.6458495515933
26,1153.6458495515933
27,1153.6458495515933
28,1153.6458495515933
29,1153.6458495515933
30,1153.6458495515933
31,1153.6458495515933
32,1153.6458495515933
33,1153.6458495515933
34,1153.6458495515933
35,1153.6458495515933
36,1153.6458495515933
37,1153.6458495515933
38,1153.6458495515933
39,1153.6458495515933
40,1153.6458495515933
41,1153.6458495515933
42,1153.6458495515933
43,1153.6458495515933
44,1153.6458495515933
45,1153.6458495515933
46,1153.6458495515933
47,1153.6458495515933
48,1153.6458495515933
49,1153.6458495515933
50,1153.6458495515933
51,1153.6458495515933
52,1153.6458495515933
53,1153.6458495515933
54,1153.6458495515933
55,1153.6458495515933
56,1153.6458495515933
57,1153.6458495515933
58,1153.6458495515933
59,1153.6458495515933
60,1153.6458495515933
61,1153.6458495515933
62,1153.6458495515933
63,1153.6458495515933
64,1153.6458495515933
65,1153.6458495515933
66,1153.6458495515933
67,1153.6458495515933
68,1153.6458495515933
69,1153.6458495515933
70,1153.6458495515933
71,1153.6458495515933
72,1153.6458495515933
73,1153.6458495515933
74,1153.6458495515933
75,1153.6458495515933
76,1153.6458495515933
77,1153.6458495515933
78,1153.6458495515933
79,1153.6458495515933
80,1153.6458495515933
81,1153.6458495515933
82,1153.6458495515933
83,1153.6458495515933
84,1153.6458495515933
85,1153.6458495515933
86,1153.6458495515933
87,1153.6458495515933
88,1153.6458495515933
89,1153.6458495515933
90,1153.6458495515933
91,1153.6458495515933
92,1153.657544270026
93,1153.657544270026
94,1153.657544270026
95,1154.0318105469692
96,1153.9233606530765
97,1154.5005400063633
98,1154.5005400063633
99,1154.5005400063633
100,1155.110976429929
101,1155.110976429929
102,1155.8300116053397
103,1156.4713510151169
104,1156.7130697665755
105,1156.8485892965004
106,1156.8485892965004
107,1156.9168213839737
108,1157.2571330206194
109,1158.1762162449552
110,1159.2341386375815
111,1159.2341386375815
112,1160.5552088870043
113,1160.5552088870043
114,1160.5552088870043
115,1161.9246921849685
116,1160.7333544718776
117,1160.7333544718776
118,1160.7333544718776
119,1160.7333544718776
120,1160.7333544718776
121,1160.7333544718776
122,1160.7333544718776
123,1160.7333544718776
124,1160.7333544718776
125,1160.7333544718776
126,1161.5420167587868
127,1161.5420167587868
128,1161.5420167587868
129,1161.5420167587868
130,1161.5420167587868
131,1161.5420167587868
132,1161.5420167587868
133,1161.5420167587868
134,1161.5420167587868
135,1161.5420167587868
136,1161.5420167587868
137,1161.5420167587868
138,1161.5420167587868
139,1161.5420167587868
140,1161.5420167587868
141,1161.5420167587868
142,1161.5420167587868
143,1161.5420167587868
144,1161.5420167587868
145,1161.5420167587868
146,1161.5420167587868
147,1161.5420167587868
148,1161.5420167587868
149,1161.5420167587868
150,1161.5420167587868
151,1161.5420167587868
152,1161.5420167587868
153,1161.5420167587868
154,1161.5420167587868
155,1161.5420167587868
156,1161.5420167587868
157,1161.5420167587868
158,1161.5420167587868
159,1161.5420167587868
160,1161.5420167587868
161,1161.5420167587868
162,1161.5420167587868
163,1161.5420167587868
164,1161.5420167587868
165,1161.5420167587868
166,1161.5420167587868
167,1161.5420167587868
168,1161.5420167587868
169,1161.5420167587868
170,1161.5420167587868
171,1161.5420167587868
172,1161.5420167587868
173,1161.5420167587868
174,1161.5420167587868
175,1161.5420167587868
176,1161.5420167587868
177,1161.5420167587868
178,1161.5420167587868
179,1161.5420167587868
180,1161.5420167587868
181,1161.5303220403541
182,1161.5303220403541
183,1161.5303220403541
184,1161.5303220403541
185,1160.687326304017
186,1161.06159258096
187,1161.06159258096
188,1161.06159258096
189,1161.06159258096
190,1161.06159258096
191,1160.451156157394
192,1160.451156157394
193,1159.7321209819834
194,1159.7321209819834
195,1159.4904022305248
196,1159.4904022305248
197,1159.3548827005998
198,1159.3548827005998
199,1159.3548827005998
200,1158.7135432908226
201,1159.2993297284495
202,1159.2993297284495
203,1158.3802465041138
204,1158.3802465041138
205,1159.4472663764589
206,1156.8076521947044
207,1155.4865819452818
208,1155.146270308636
209,1155.146270308636
210,1155.146270308636
211,1155.146270308636
212,1155.146270308636
213,1155.146270308636
214,1155.146270308636
215,1155.146270308636
216,1155.146270308636
217,1156.5157536066004
218,1155.3244158935095
219,1155.3244158935095
220,1155.3244158935095
221,1155.3244158935095
222,1155.3244158935095
223,1155.3244158935095
224,1155.3244158935095
225,1155.3244158935095
226,1155.3244158935095
227,1155.3244158935095
228,1155.3244158935095
229,1155.3244158935095
230,1155.3244158935095
231,1155.3244158935095
232,1155.3244158935095
233,1155.3244158935095
234,1155.3244158935095
235,1155.3244158935095
236,1155.3244158935095
237,1155.3244158935095
238,1155.3244158935095
239,1155.3244158935095
240,1155.3244158935095
241,1155.3244158935095
242,1155.3244158935095
243,1155.3244158935095
244,1155.3244158935095
245,1157.1897972155125
246,1157.1836697134208
247,1156.465518253307
248,1156.465518253307
249,1154.5345638624594
250,1153.2984958849595
251,1153.2984958849595
252,1152.9242296080165
253,1152.8559975205433
254,1152.8559975205433
255,1152.8559975205433
256,1152.8559975205433
257,1152.8559975205433
258,1152.8559975205433
259,1152.8559975205433
260,1152.8559975205433
261,1152.8559975205433
262,1152.8559975205433
263,1152.8559975205433
264,1152.8559975205433
265,1152.8559975205433
266,1152.8559975205433
267,1152.8559975205433
268,1152.8559975205433
269,1152.8559975205433
270,1152.8559975205433
271,1152.8559975205433
272,1152.8559975205433
273,1152.8559975205433
274,1152.8559975205433
275,1152.8559975205433
276,1152.8559975205433
277,1152.8559975205433
278,1152.8559975205433
279,1152.8559975205433
280,1152.8559975205433
281,1152.8559975205433
282,1152.8559975205433
283,1152.8559975205433
284,1152.8559975205433
285,1152.8559975205433
286,1152.8559975205433
287,1152.8559975205433
288,1152.867692238976
289,1152.867692238976
290,1152.867692238976
291,1153.1094109904348
292,1153.1094109904348
293,1153.4836772673777
294,1153.3752273734851
295,1153.3752273734851
296,1153.3752273734851
297,1153.3752273734851
298,1153.4434594609584
299,1154.020638814245
300,1154.020638814245
301,1154.3609504508909
302,1154.3609504508909
303,1154.3609504508909
304,1154.9713868744566
305,1154.9713868744566
306,1154.9713868744566
307,1155.6127262842335
308,1155.6127262842335
309,1155.6127262842335
310,1155.6127262842335
311,1155.6127262842335
312,1155.6127262842335
313,1155.6127262842335
314,1155.6127262842335
315,1155.7482458141587
316,1155.7482458141587
317,1155.7482458141587
318,1155.7482458141587
319,1155.7482458141587
320,1155.7482458141587
321,1155.7482458141587
322,1155.7482458141587
323,1155.7482458141587
324,1155.7482458141587
325,1155.7482458141587
326,1155.7482458141587
327,1155.7482458141587
328,1155.7482458141587
329,1155.7482458141587
330,1155.7482458141587
331,1155.7482458141587
332,1155.7482458141587
333,1155.7482458141587
334,1155.7482458141587
335,1155.7482458141587
336,1155.7482458141587
337,1155.7482458141587
338,1156.6673290384945
339,1156.6673290384945
340,1156.6673290384945
341,1156.6673290384945
342,1156.6673290384945
343,1156.6673290384945
344,1156.6673290384945
345,1156.6673290384945
346,1156.6673290384945
347,1156.6673290384945
348,1156.6673290384945
349,1157.7252514311208
350,1157.7252514311208
351,1157.7252514311208
352,1157.7252514311208
353,1158.7953704626536
354,1159.5144056380643
355,1159.5144056380643
356,1159.5144056380643
357,1160.835475887487
358,1160.835475887487
359,1160.835475887487
360,1160.835475887487
361,1160.835475887487
362,1160.835475887487
363,1161.6731982273186
364,1161.6731982273186
365,1161.6731982273186
366,1161.6731982273186
367,1161.6731982273186
368,1161.6731982273186
369,1161.6731982273186
370,1161.6731982273186
371,1161.6731982273186
372,1161.6731982273186
373,1161.6731982273186
374,1161.6731982273186
375,1161.6731982273186
376,1161.6731982273186
377,1161.6731982273186
378,1161.6731982273186
379,1161.6731982273186
380,1161.6731982273186
381,1161.6731982273186
382,1161.6731982273186
383,1161.6731982273186
384,1161.661503508886
385,1161.661503508886
386,1162.1059639611094
387,1162.1059639611094
388,1160.5435141685716
389,1160.3017954171128
390,1160.3017954171128
391,1160.3017954171128
392,1159.4587996807757
393,1159.4587996807757
394,1159.4587996807757
395,1159.4587996807757
396,1159.4587996807757
397,1159.4587996807757
398,1158.8483632572097
399,1158.8483632572097
400,1158.8483632572097
401,1158.8483632572097
402,1159.222629534153
403,1159.222629534153
404,1159.222629534153
405,1159.7401838843066
406,1159.7401838843066
407,1159.7401838843066
408,1159.7401838843066
409,1161.086675561819
410,1160.9511560318942
411,1160.309816622117
412,1159.4522315691406
413,1159.4522315691406
414,1159.4522315691406
415,1159.4522315691406
416,1159.4522315691406
417,1159.4522315691406
418,1159.4522315691406
419,1159.4522315691406
420,1159.4522315691406
421,1159.4522315691406
422,1159.4522315691406
423,1159.4522315691406
424,1159.4522315691406
425,1159.4522315691406
426,1159.4522315691406
427,1159.4522315691406
428,1159.4522315691406
429,1159.4522315691406
430,1158.5331483448049
431,1158.5331483448049
432,1158.5331483448049
433,1158.5331483448049
434,1158.5331483448049
435,1158.5331483448049
436,1158.5331483448049
437,1158.5331483448049
438,1158.5331483448049
439,1158.5331483448049
440,1158.5331483448049
441,1156.8894395145517
442,1156.8894395145517
443,1156.8894395145517
444,1156.170404339141
445,1156.170404339141
446,1156.170404339141
447,1154.8493340897182
448,1154.5090224530727
449,1154.5090224530727
450,1154.5090224530727
451,1154.5090224530727
452,1154.5090224530727
453,1154.5090224530727
454,1154.5090224530727
455,1154.5090224530727
456,1154.5090224530727
457,1154.5090224530727
458,1154.5090224530727
459,1154.5090224530727
460,1154.5090224530727
461,1154.5090224530727
462,1154.5090224530727
463,1154.5090224530727
464,1154.5090224530727
465,1154.5090224530727
466,1154.5090224530727
467,1154.5090224530727
468,1154.5090224530727
469,1154.5090224530727
470,1154.5090224530727
471,1154.5090224530727
472,1154.5090224530727
473,1154.5090224530727
474,1154.5090224530727
475,1154.5090224530727
476,1154.5090224530727
477,1154.5090224530727
478,1154.5090224530727
479,1154.5090224530727
480,1154.5090224530727
481,1154.5090224530727
482,1154.5207171715053
483,1154.762435922964
484,1154.762435922964
485,1154.6539860290713
486,1154.6539860290713
487,1154.6539860290713
488,1154.6539860290713
489,1154.6539860290713
490,1154.6539860290713
491,1154.6539860290713
492,1155.231165382358
493,1155.231165382358
494,1155.8416018059238
495,1155.8416018059238
496,1155.8416018059238
497,1155.8416018059238
498,1155.8416018059238
499,1155.8416018059238
500,1155.8416018059238
501,1157.0188075237086
502,1157.6601469334857
503,1157.7956664634107
504,1157.7956664634107
505,1157.7956664634107
506,1157.7956664634107
507,1159.0451242823467
508,1159.0451242823467
509,1159.4513247942275
510,1157.447244027499
511,1157.447244027499
512,1157.447244027499
513,1157.447244027499
514,1157.447244027499
515,1157.447244027499
516,1157.447244027499
517,1157.447244027499
518,1157.447244027499
519,1157.447244027499
520,1157.447244027499
521,1157.447244027499
522,1157.447244027499
523,1157.447244027499
524,1157.447244027499
525,1157.447244027499
526,1157.447244027499
527,1157.447244027499
528,1158.6833120049987
529,1158.6833120049987
530,1158.6833120049987
531,1158.6833120049987
532,1158.6833120049987
533,1158.6833120049987
534,1158.6833120049987
535,1158.6833120049987
536,1158.6833120049987
537,1158.6833120049987
538,1159.4023471804094
539,1159.4023471804094
540,1159.4023471804094
541,1159.4023471804094
542,1159.4023471804094
543,1159.7426588170551
544,1159.7426588170551
545,1159.7426588170551
546,1159.7426588170551
547,1159.7426588170551
548,1159.7426588170551
549,1159.7426588170551
550,1160.5513211039643
551,1160.5513211039643
552,1160.5513211039643
553,1160.5513211039643
554,1160.5513211039643
555,1160.5513211039643
556,1160.5513211039643
557,1160.5513211039643
558,1160.5513211039643
559,1160.5513211039643
560,1160.5513211039643
561,1161.4704043283
562,1161.4704043283
563,1161.4704043283
564,1161.4704043283
565,1161.4704043283
566,1161.4704043283
567,1161.4704043283
568,1161.4704043283
569,1161.4704043283
570,1161.4704043283
571,1161.4704043283
572,1161.4704043283
573,1161.4587096098674
574,1161.2169908584085
575,1161.2169908584085
576,1160.2655452281788
577,1160.2655452281788
578,1160.2655452281788
579,1160.2655452281788
580,1160.2655452281788
581,1160.2655452281788
582,1159.1245373031354
583,1160.4456075525582
584,1159.8351711289924
585,1159.8351711289924
586,1159.8351711289924
587,1159.8351711289924
588,1159.8351711289924
589,1159.8351711289924
590,1159.8351711289924
591,1159.8351711289924
592,1159.8351711289924
593,1160.420957566619
594,1160.2854380366944
595,1159.6440986269172
596,1159.6440986269172
597,1159.6440986269172
598,1159.6440986269172
599,1159.6440986269172
600,1159.6440986269172
601,1159.6440986269172
602,1159.6440986269172
603,1159.6440986269172
604,1160.0183649038604
605,1160.0183649038604
606,1160.0183649038604
607,1161.0853847762055
608,1161.0853847762055
609,1158.445770594451
610,1158.445770594451
611,1158.445770594451
612,1158.445770594451
613,1158.445770594451
614,1158.445770594451
615,1158.445770594451
616,1158.445770594451
617,1158.445770594451
618,1158.445770594451
619,1158.445770594451
620,1158.445770594451
621,1158.445770594451
622,1159.8979264435006
623,1158.445770594451
624,1158.445770594451
625,1158.445770594451
626,1158.445770594451
627,1158.445770594451
628,1158.445770594451
629,1158.445770594451
630,1158.445770594451
631,1158.445770594451
632,1157.72673541904
633,1157.72673541904
634,1157.72673541904
635,1157.72673541904
636,1157.72673541904
637,1157.72673541904
638,1157.72673541904
639,1157.72673541904
640,1157.72673541904
641,1157.72673541904
642,1157.72673541904
643,1157.72673541904
644,1157.72673541904
645,1157.72673541904
646,1157.72673541904
647,1157.72673541904
648,1157.72673541904
649,1157.72673541904
650,1157.72673541904
651,1157.72673541904
652,1157.72673541904
653,1156.8076521947044
654,1156.8076521947044
655,1156.8076521947044
656,1156.8076521947044
657,1156.8076521947044
658,1156.8076521947044
659,1156.8076521947044
660,1156.8076521947044
661,1156.8076521947044
662,1156.8076521947044
663,1156.8076521947044
664,1156.8076521947044
665,1156.819346913137
666,1156.819346913137
667,1156.7108970192444
668,1156.7108970192444
669,1156.9526157707032
670,1156.9526157707032
671,1156.9526157707032
672,1157.52979512399
673,1157.52979512399
674,1158.1402315475557
675,1158.1402315475557
676,1158.1402315475557
677,1156.819161298133
678,1156.4788496614872
679,1156.4788496614872
680,1156.4788496614872
681,1156.4788496614872
682,1156.4788496614872
683,1156.4788496614872
684,1156.996404011641
685,1156.996404011641
686,1156.996404011641
687,1156.996404011641
688,1156.996404011641
689,1156.996404011641
690,1156.996404011641
691,1156.996404011641
692,1156.996404011641
693,1158.7593478869292
694,1158.7593478869292
695,1157.1156390566757
696,1157.756978466453
697,1157.756978466453
698,1157.756978466453
699,1157.756978466453
700,1157.756978466453
701,1157.756978466453
702,1157.756978466453
703,1157.756978466453
704,1157.756978466453
705,1157.756978466453
706,1157.756978466453
707,1157.756978466453
708,1157.8924979963779
709,1157.8924979963779
710,1157.8924979963779
711,1157.8924979963779
712,1157.8924979963779
713,1159.1419558153138
714,1159.1419558153138
715,1159.1419558153138
716,1159.1419558153138
717,1159.1419558153138
718,1160.4884474928263
719,1160.4884474928263
720,1160.4884474928263
721,1160.4884474928263
722,1159.63086243985
723,1159.63086243985
724,1159.63086243985
725,1159.63086243985
726,1159.63086243985
727,1159.63086243985
728,1159.63086243985
729,1159.63086243985
730,1160.3498976152607
731,1160.3498976152607
732,1160.3498976152607
733,1160.3498976152607
734,1161.9123474077987
735,1161.4678869555753
736,1160.6301646157435
737,1159.560045584211
738,1159.560045584211
739,1159.560045584211
740,1159.560045584211
741,1159.560045584211
742,1159.560045584211
743,1159.560045584211
744,1159.560045584211
745,1159.560045584211
746,1159.560045584211
747,1159.560045584211
748,1159.560045584211
749,1159.560045584211
750,1159.560045584211
751,1159.560045584211
752,1159.560045584211
753,1159.560045584211
